step,train/loss,train/grad_norm,train/learning_rate,train/epoch,eval/loss,eval/accuracy,eval/precision,eval/recall,eval/f1,eval/runtime,eval/samples_per_second,eval/steps_per_second
950,1.26419997215271,80.43059539794922,1.981214518309571e-05,0.028417589142918587,,,,,,,,
960,1.336899995803833,36.61450958251953,1.981014975172002e-05,0.028716720640659332,,,,,,,,
970,1.4483000040054321,4.628429889678955,1.9808156139333732e-05,0.029015854001045227,,,,,,,,
980,1.3065999746322632,9.544306755065918,1.9806162526947446e-05,0.029314987361431122,,,,,,,,
990,1.223099946975708,53.301300048828125,1.9804167095571756e-05,0.029614118859171867,,,,,,,,
1000,1.2315000295639038,10.296354293823242,1.980217348318547e-05,0.029913252219557762,,,,,,,,
1010,1.493399977684021,3.5983617305755615,1.980037814064417e-05,0.030212383717298508,,,,,,,,
1020,1.2374999523162842,29.804542541503906,1.9798384528257884e-05,0.030511517077684402,,,,,,,,
1030,1.2913999557495117,5.030126571655273,1.9796390915871598e-05,0.030810648575425148,,,,,,,,
1040,1.6402000188827515,6.039096832275391,1.9794395484495908e-05,0.031109781935811043,,,,,,,,
1050,1.326200008392334,23.498046875,1.9792401872109622e-05,0.03140891343355179,,,,,,,,
1060,1.1708999872207642,71.4677505493164,1.9790408259723336e-05,0.03170804679393768,,,,,,,,
1070,1.6785000562667847,57.871421813964844,1.9788412828347646e-05,0.03200718015432358,,,,,,,,
1080,1.530900001525879,7.202748775482178,1.978641921596136e-05,0.03230631351470947,,,,,,,,
1090,1.5109000205993652,17.56851577758789,1.9784425603575073e-05,0.03260544314980507,,,,,,,,
1100,1.0898000001907349,19.146728515625,1.9782430172199383e-05,0.032904576510190964,,,,,,,,
1110,1.4401999711990356,4.412825584411621,1.9780436559813097e-05,0.03320370987057686,,,,,,,,
1120,1.3171000480651855,12.611478805541992,1.977844294742681e-05,0.03350284323096275,,,,,,,,
1130,1.5666999816894531,17.671964645385742,1.977644751605112e-05,0.03380197286605835,,,,,,,,
1140,1.554900050163269,5.4617838859558105,1.9774453903664835e-05,0.034101106226444244,,,,,,,,
1150,0.9732999801635742,9.742877006530762,1.977246029127855e-05,0.03440023958683014,,,,,,,,
1160,1.4846999645233154,10.74777889251709,1.977046485990286e-05,0.034699372947216034,,,,,,,,
1170,1.3743000030517578,3.8931400775909424,1.9768471247516572e-05,0.03499850258231163,,,,,,,,
1180,1.3976000547409058,5.143460750579834,1.9766477635130286e-05,0.035297635942697525,,,,,,,,
1190,1.4641000032424927,43.95920181274414,1.9764482203754596e-05,0.03559676930308342,,,,,,,,
1200,1.2975000143051147,2.2506489753723145,1.976248859136831e-05,0.035895902663469315,,,,,,,,
1210,1.7480000257492065,12.560544967651367,1.9760494978982024e-05,0.03619503602385521,,,,,,,,
1220,1.0343999862670898,32.7155647277832,1.9758499547606334e-05,0.036494165658950806,,,,,,,,
1230,1.3323999643325806,108.36080932617188,1.9756505935220048e-05,0.0367932990193367,,,,,,,,
1240,1.466599941253662,14.361294746398926,1.975451232283376e-05,0.037092432379722595,,,,,,,,
1250,1.131600022315979,5.6121368408203125,1.9752516891458072e-05,0.03739156574010849,,,,,,,,
1260,1.1344000101089478,13.428905487060547,1.9750523279071786e-05,0.037690695375204086,,,,,,,,
1270,1.6440000534057617,79.66043090820312,1.97485296666855e-05,0.03798982873558998,,,,,,,,
1280,1.4565000534057617,10.51282024383545,1.974653423530981e-05,0.038288962095975876,,,,,,,,
1290,1.1243000030517578,2.489299774169922,1.9744540622923523e-05,0.03858809545636177,,,,,,,,
1300,0.9648000001907349,47.13652038574219,1.9742547010537237e-05,0.038887228816747665,,,,,,,,
1310,1.4279999732971191,213.19532775878906,1.9740551579161547e-05,0.03918635845184326,,,,,,,,
1320,1.302899956703186,120.71409606933594,1.973855796677526e-05,0.039485491812229156,,,,,,,,
1330,1.4082000255584717,22.321619033813477,1.9736564354388975e-05,0.03978462517261505,,,,,,,,
1340,1.1617000102996826,111.99516296386719,1.9734568923013285e-05,0.040083758533000946,,,,,,,,
1350,1.0435999631881714,11.556807518005371,1.9732575310627e-05,0.04038288816809654,,,,,,,,
1360,1.4395999908447266,0.879510760307312,1.9730581698240712e-05,0.04068202152848244,,,,,,,,
1370,1.3746000528335571,95.08527374267578,1.9728586266865022e-05,0.04098115488886833,,,,,,,,
1380,1.1979000568389893,43.57586669921875,1.9726592654478736e-05,0.04128028824925423,,,,,,,,
1390,1.5434000492095947,25.396039962768555,1.972459904209245e-05,0.04157941788434982,,,,,,,,
1400,0.8930000066757202,18.987154006958008,1.972260361071676e-05,0.04187855124473572,,,,,,,,
1410,1.4027999639511108,57.886932373046875,1.9720609998330474e-05,0.04217768460512161,,,,,,,,
1420,0.9968000054359436,4.49528694152832,1.9718616385944188e-05,0.04247681796550751,,,,,,,,
1430,1.0124000310897827,149.9095458984375,1.9716620954568498e-05,0.0427759513258934,,,,,,,,
1440,1.4047000408172607,32.05228042602539,1.971462734218221e-05,0.043075080960989,,,,,,,,
1450,1.3016999959945679,41.0399169921875,1.9712633729795925e-05,0.04337421432137489,,,,,,,,
1460,1.0681999921798706,11.856789588928223,1.9710638298420236e-05,0.04367334768176079,,,,,,,,
1470,1.2623000144958496,106.60343170166016,1.970864468603395e-05,0.04397248104214668,,,,,,,,
1480,1.3259999752044678,11.87957763671875,1.9706651073647663e-05,0.04427161067724228,,,,,,,,
1490,1.1959999799728394,6.527429580688477,1.9704655642271973e-05,0.044570744037628174,,,,,,,,
1500,1.1532000303268433,23.214065551757812,1.9702662029885687e-05,0.04486987739801407,,,,,,,,
1510,0.9972000122070312,3.3885653018951416,1.97006684174994e-05,0.04516901075839996,,,,,,,,
1520,0.9171000123023987,4.92837381362915,1.969867298612371e-05,0.04546814411878586,,,,,,,,
1530,1.001099944114685,21.11251449584961,1.9696679373737425e-05,0.045767273753881454,,,,,,,,
1540,1.4402999877929688,12.398974418640137,1.969468576135114e-05,0.04606640711426735,,,,,,,,
1550,0.9097999930381775,12.426445007324219,1.969269032997545e-05,0.046365540474653244,,,,,,,,
1560,0.9139999747276306,10.72689151763916,1.9690696717589162e-05,0.04666467383503914,,,,,,,,
1570,1.180799961090088,17.945646286010742,1.9688703105202876e-05,0.046963803470134735,,,,,,,,
1580,1.0410000085830688,1.572723388671875,1.9686707673827186e-05,0.04726293683052063,,,,,,,,
1590,1.3034000396728516,68.13663482666016,1.96847140614409e-05,0.047562070190906525,,,,,,,,
1600,0.9789999723434448,25.888324737548828,1.9682720449054614e-05,0.04786120355129242,,,,,,,,
1610,1.2618999481201172,49.4199104309082,1.9680725017678924e-05,0.048160333186388016,,,,,,,,
1620,1.2259999513626099,38.77437210083008,1.9678731405292638e-05,0.04845946654677391,,,,,,,,
1630,1.095900058746338,4.940077304840088,1.967673779290635e-05,0.048758599907159805,,,,,,,,
1640,0.9125999808311462,184.03848266601562,1.967474236153066e-05,0.0490577332675457,,,,,,,,
1650,0.8944000005722046,26.40818977355957,1.9672748749144375e-05,0.049356866627931595,,,,,,,,
1660,1.360200047492981,28.75912857055664,1.967075513675809e-05,0.04965599626302719,,,,,,,,
1670,0.9587000012397766,25.220529556274414,1.96687597053824e-05,0.049955129623413086,,,,,,,,
1680,1.0343999862670898,6.906990051269531,1.9666766092996113e-05,0.05025426298379898,,,,,,,,
1690,0.9821000099182129,31.215850830078125,1.9664772480609827e-05,0.050553396344184875,,,,,,,,
1700,1.385699987411499,16.876327514648438,1.9662777049234137e-05,0.05085252597928047,,,,,,,,
1710,1.5012999773025513,22.374095916748047,1.966078343684785e-05,0.05115165933966637,,,,,,,,
1720,1.2242000102996826,10.95078182220459,1.9658789824461564e-05,0.05145079270005226,,,,,,,,
1730,1.3452999591827393,18.5986328125,1.9656794393085875e-05,0.051749926060438156,,,,,,,,
1740,1.273300051689148,38.0938606262207,1.965480078069959e-05,0.05204905942082405,,,,,,,,
1750,1.3271000385284424,7.19061803817749,1.9652807168313302e-05,0.05234818905591965,,,,,,,,
1760,1.153499960899353,5.543193817138672,1.9650811736937612e-05,0.05264732241630554,,,,,,,,
1770,0.7849000096321106,16.724855422973633,1.9648818124551326e-05,0.05294645577669144,,,,,,,,
1780,0.9406999945640564,11.396505355834961,1.964682451216504e-05,0.05324558913707733,,,,,,,,
1790,1.041100025177002,16.95713233947754,1.9644830899778754e-05,0.05354471877217293,,,,,,,,
1800,1.0365999937057495,17.98637580871582,1.9642835468403064e-05,0.05384385213255882,,,,,,,,
1810,1.1546000242233276,81.26185607910156,1.9640841856016777e-05,0.05414298549294472,,,,,,,,
1820,1.1340999603271484,23.44047737121582,1.963884824363049e-05,0.05444211885333061,,,,,,,,
1830,1.2066999673843384,161.4717254638672,1.96368528122548e-05,0.05474125221371651,,,,,,,,
1840,1.094499945640564,25.80635643005371,1.9634859199868515e-05,0.0550403818488121,,,,,,,,
1850,1.205199956893921,5.463426113128662,1.963286558748223e-05,0.055339515209198,,,,,,,,
1860,0.9478999972343445,137.7106170654297,1.963087015610654e-05,0.05563864856958389,,,,,,,,
1870,0.8651999831199646,3.875779390335083,1.9628876543720253e-05,0.05593778192996979,,,,,,,,
1880,1.2102999687194824,91.73360443115234,1.9626882931333967e-05,0.056236911565065384,,,,,,,,
1890,0.9580000042915344,1.6382341384887695,1.9624887499958277e-05,0.05653604492545128,,,,,,,,
1900,0.7718999981880188,6.313110828399658,1.962289388757199e-05,0.05683517828583717,,,,,,,,
1910,1.5505000352859497,1.187596321105957,1.9620900275185704e-05,0.05713431164622307,,,,,,,,
1920,0.8672000169754028,4.300511837005615,1.9618904843810014e-05,0.057433441281318665,,,,,,,,
1930,1.1778000593185425,16.873397827148438,1.9616911231423728e-05,0.05773257464170456,,,,,,,,
1940,1.1057000160217285,29.337697982788086,1.9614917619037442e-05,0.058031708002090454,,,,,,,,
1950,0.8689000010490417,46.156288146972656,1.9612922187661752e-05,0.05833084136247635,,,,,,,,
1960,0.9031999707221985,11.311548233032227,1.9610928575275466e-05,0.058629974722862244,,,,,,,,
1970,1.3070000410079956,49.97547912597656,1.960893496288918e-05,0.05892910435795784,,,,,,,,
1980,1.2167999744415283,93.77132415771484,1.960693953151349e-05,0.059228237718343735,,,,,,,,
1990,1.4083000421524048,24.888227462768555,1.9604945919127204e-05,0.05952737107872963,,,,,,,,
2000,0.9142000079154968,20.880094528198242,1.9602952306740917e-05,0.059826504439115524,,,,,,,,
2010,0.9811999797821045,18.90001678466797,1.9600956875365227e-05,0.06012563407421112,,,,,,,,
2020,0.739799976348877,18.179548263549805,1.959896326297894e-05,0.060424767434597015,,,,,,,,
2030,0.9754999876022339,14.260698318481445,1.9596969650592655e-05,0.06072390079498291,,,,,,,,
2040,1.539199948310852,26.44723129272461,1.9594974219216965e-05,0.061023034155368805,,,,,,,,
2050,1.1658999919891357,38.140892028808594,1.959298060683068e-05,0.0613221675157547,,,,,,,,
2060,1.2479000091552734,32.22684097290039,1.9590986994444393e-05,0.061621297150850296,,,,,,,,
2070,1.0801000595092773,8.821849822998047,1.9588991563068703e-05,0.06192043051123619,,,,,,,,
2080,1.3217999935150146,404.98162841796875,1.9586997950682417e-05,0.062219563871622086,,,,,,,,
2090,1.0753999948501587,11.427926063537598,1.958500433829613e-05,0.06251869350671768,,,,,,,,
2100,1.011199951171875,12.781005859375,1.958300890692044e-05,0.06281782686710358,,,,,,,,
2110,1.2110999822616577,2.0516436100006104,1.9581015294534154e-05,0.06311696022748947,,,,,,,,
2120,1.3458000421524048,26.395456314086914,1.9579021682147868e-05,0.06341609358787537,,,,,,,,
2130,1.1907000541687012,7.093445777893066,1.9577026250772178e-05,0.06371522694826126,,,,,,,,
2140,0.7864999771118164,9.129840850830078,1.9575032638385892e-05,0.06401436030864716,,,,,,,,
2150,1.1282999515533447,25.374656677246094,1.9573039025999606e-05,0.06431349366903305,,,,,,,,
2160,1.0051000118255615,26.866857528686523,1.9571043594623916e-05,0.06461262702941895,,,,,,,,
2170,0.9067000150680542,54.463836669921875,1.956904998223763e-05,0.06491175293922424,,,,,,,,
2180,0.785099983215332,10.736187934875488,1.9567056369851343e-05,0.06521088629961014,,,,,,,,
2190,1.118499994277954,36.222747802734375,1.9565060938475654e-05,0.06551001965999603,,,,,,,,
2200,0.8621000051498413,23.502723693847656,1.9563067326089367e-05,0.06580915302038193,,,,,,,,
2210,0.9007999897003174,67.89527130126953,1.956107371370308e-05,0.06610828638076782,,,,,,,,
2220,1.1240999698638916,52.00065612792969,1.955907828232739e-05,0.06640741974115372,,,,,,,,
2230,1.1024999618530273,10.932214736938477,1.9557084669941105e-05,0.06670655310153961,,,,,,,,
2240,1.5371999740600586,85.9569320678711,1.955509105755482e-05,0.0670056864619255,,,,,,,,
2250,1.1505999565124512,61.60161209106445,1.955309562617913e-05,0.0673048123717308,,,,,,,,
2260,1.0230000019073486,9.329131126403809,1.9551102013792843e-05,0.0676039457321167,,,,,,,,
2270,0.7738999724388123,21.436199188232422,1.9549108401406556e-05,0.0679030790925026,,,,,,,,
2280,1.2472000122070312,27.8804988861084,1.9547112970030867e-05,0.06820221245288849,,,,,,,,
2290,0.7718999981880188,34.50944900512695,1.954511935764458e-05,0.06850134581327438,,,,,,,,
2300,1.0599000453948975,6.181689262390137,1.9543125745258294e-05,0.06880047917366028,,,,,,,,
2310,1.2109999656677246,29.00033187866211,1.9541130313882604e-05,0.06909961253404617,,,,,,,,
2320,1.2161999940872192,13.622403144836426,1.9539136701496318e-05,0.06939874589443207,,,,,,,,
2330,0.8999999761581421,24.349637985229492,1.9537143089110032e-05,0.06969787925481796,,,,,,,,
2340,0.9115999937057495,11.975564956665039,1.9535147657734342e-05,0.06999700516462326,,,,,,,,
2350,0.8418999910354614,31.782888412475586,1.9533154045348056e-05,0.07029613852500916,,,,,,,,
2360,1.1684999465942383,22.395570755004883,1.953116043296177e-05,0.07059527188539505,,,,,,,,
2370,0.9642999768257141,28.220123291015625,1.952916500158608e-05,0.07089440524578094,,,,,,,,
2380,1.0253000259399414,44.970699310302734,1.9527171389199793e-05,0.07119353860616684,,,,,,,,
2390,1.0367000102996826,32.22762680053711,1.9525177776813507e-05,0.07149267196655273,,,,,,,,
2400,0.7972000241279602,42.17580795288086,1.9523182345437817e-05,0.07179180532693863,,,,,,,,
2410,1.4256999492645264,18.79897117614746,1.952118873305153e-05,0.07209093868732452,,,,,,,,
2420,1.0018999576568604,15.923178672790527,1.9519195120665245e-05,0.07239007204771042,,,,,,,,
2430,1.1821000576019287,47.68617248535156,1.9517199689289555e-05,0.07268919795751572,,,,,,,,
2440,1.09660005569458,12.877276420593262,1.951520607690327e-05,0.07298833131790161,,,,,,,,
2450,1.580199956893921,23.727073669433594,1.9513212464516982e-05,0.0732874646782875,,,,,,,,
2460,1.3720999956130981,16.576688766479492,1.9511217033141293e-05,0.0735865980386734,,,,,,,,
2470,1.0332000255584717,70.60447692871094,1.9509223420755006e-05,0.0738857313990593,,,,,,,,
2480,1.097499966621399,10.925440788269043,1.950722980836872e-05,0.07418486475944519,,,,,,,,
2490,0.8282999992370605,58.579261779785156,1.950523437699303e-05,0.07448399811983109,,,,,,,,
2500,1.2848999500274658,40.3275032043457,1.9503240764606744e-05,0.07478313148021698,,,,,,,,
2510,1.2640999555587769,32.478782653808594,1.9501247152220458e-05,0.07508226484060287,,,,,,,,
2520,1.2735999822616577,10.345926284790039,1.9499251720844768e-05,0.07538139075040817,,,,,,,,
2530,1.5887999534606934,47.60055923461914,1.9497258108458482e-05,0.07568052411079407,,,,,,,,
2540,0.9506000280380249,16.051128387451172,1.9495264496072195e-05,0.07597965747117996,,,,,,,,
2550,0.8708000183105469,82.93356323242188,1.9493269064696506e-05,0.07627879083156586,,,,,,,,
2560,0.704800009727478,21.88910675048828,1.949127545231022e-05,0.07657792419195175,,,,,,,,
2570,1.37909996509552,29.048744201660156,1.9489281839923933e-05,0.07687705755233765,,,,,,,,
2580,0.940500020980835,1.1639457941055298,1.9487286408548243e-05,0.07717619091272354,,,,,,,,
2590,1.132699966430664,35.23017120361328,1.9485292796161957e-05,0.07747532427310944,,,,,,,,
2600,1.0022000074386597,11.69245719909668,1.948329918377567e-05,0.07777445763349533,,,,,,,,
2610,0.9628000259399414,20.013296127319336,1.948130375239998e-05,0.07807358354330063,,,,,,,,
2620,1.0843000411987305,36.839637756347656,1.9479310140013695e-05,0.07837271690368652,,,,,,,,
2630,1.2299000024795532,24.38258171081543,1.947731652762741e-05,0.07867185026407242,,,,,,,,
2640,1.1979999542236328,67.84990692138672,1.947532109625172e-05,0.07897098362445831,,,,,,,,
2650,0.8899999856948853,7.854406833648682,1.9473327483865432e-05,0.07927011698484421,,,,,,,,
2660,1.364300012588501,31.92194938659668,1.9471333871479146e-05,0.0795692503452301,,,,,,,,
2670,1.2927000522613525,11.676465034484863,1.9469338440103456e-05,0.079868383705616,,,,,,,,
2680,1.2597999572753906,8.123188972473145,1.946734482771717e-05,0.08016751706600189,,,,,,,,
2690,0.9017000198364258,17.95050048828125,1.9465351215330884e-05,0.08046665042638779,,,,,,,,
2700,1.2685999870300293,24.2869873046875,1.9463355783955194e-05,0.08076577633619308,,,,,,,,
2710,0.8338000178337097,15.076238632202148,1.9461362171568908e-05,0.08106490969657898,,,,,,,,
2720,1.0175000429153442,19.50606918334961,1.945936855918262e-05,0.08136404305696487,,,,,,,,
2730,1.0528000593185425,23.48908805847168,1.9457373127806932e-05,0.08166317641735077,,,,,,,,
2740,0.9735000133514404,6.564958572387695,1.9455379515420645e-05,0.08196230977773666,,,,,,,,
2750,0.991599977016449,33.851566314697266,1.945338590303436e-05,0.08226144313812256,,,,,,,,
2760,0.9702000021934509,67.91028594970703,1.945139047165867e-05,0.08256057649850845,,,,,,,,
2770,0.967199981212616,195.0634765625,1.9449396859272383e-05,0.08285970985889435,,,,,,,,
2780,1.1340999603271484,32.17405319213867,1.9447403246886097e-05,0.08315883576869965,,,,,,,,
2790,1.3107999563217163,648.549560546875,1.9445407815510407e-05,0.08345796912908554,,,,,,,,
2800,0.858299970626831,16.83700180053711,1.944341420312412e-05,0.08375710248947144,,,,,,,,
2810,1.2347999811172485,50.566402435302734,1.9441420590737835e-05,0.08405623584985733,,,,,,,,
2820,1.2443000078201294,49.990760803222656,1.9439425159362145e-05,0.08435536921024323,,,,,,,,
2830,1.0994000434875488,38.633663177490234,1.943743154697586e-05,0.08465450257062912,,,,,,,,
2840,1.2486000061035156,4.83380651473999,1.9435437934589572e-05,0.08495363593101501,,,,,,,,
2850,0.7524999976158142,91.87101745605469,1.9433442503213882e-05,0.08525276929140091,,,,,,,,
2860,0.7598000168800354,13.524588584899902,1.9431448890827596e-05,0.0855519026517868,,,,,,,,
